step,AAPL,MSFT,JPM,GS,BA,CAT,MMM,HON,IBM,NVDA,KO,MCD,MRK,MS,NKE,PG,TRV,UNH,V,VZ,WMT,CVX,XOM,AMGN,AXP,CRM,CSCO,DIS,HD,JNJ,CASH
118,0.03449988710385405,0.013157322069138907,0.05211163943743036,0.057451171134140465,0.029012622235140215,0.03503278988781059,0.02242495855831746,0.02169777132282775,0.034277889245210066,0.0228533993684309,0.02082780290177252,0.03673152269131054,0.04205099998948389,0.017003625935409813,0.048828306099961825,0.01755632622901409,0.06696869707941389,0.02101936852580699,0.06558077607053359,0.021397096081774758,0.02419958536070514,0.023052519001222495,0.054089323871361464,0.05492973462499669,0.02229278106184978,0.02778218278362721,0.03946257395450057,0.019440629512532795,0.03512592909454707,0.019140768658150217,1.0972395044443516e-10
119,0.034568735436186014,0.013133517877555633,0.051958257520408224,0.055491186789224614,0.02795161678503423,0.034548135433833234,0.022590254495690396,0.021574555295554368,0.033890393784927406,0.022387639631095062,0.02093984118681095,0.03651432083005136,0.042363531762032676,0.01702245401495439,0.04900216944782689,0.017456739016332885,0.06687620212527084,0.021108022158416593,0.06581320227066807,0.021429590060309776,0.02395125273207804,0.026564850161840185,0.05335858394614061,0.05583291750064894,0.022294106621525478,0.02801736888181896,0.03949670190407261,0.01935332708827121,0.03536787573271726,0.01914253110742378,1.1840127925869812e-07
120,0.03545490147869091,0.013210386009696191,0.05065231427363102,0.054640260368743,0.028633463048079403,0.035591479992902415,0.0226591066213834,0.021124141162355684,0.033867054753334486,0.022658680922816605,0.021126439914711463,0.03635382231506665,0.04189543027934007,0.017123160309554707,0.04908834911117311,0.01767292540470049,0.06740677991231007,0.02137906452160764,0.0654474512596516,0.021200353641577543,0.024718400725843914,0.022959594637035622,0.05707903078070534,0.05575614359266257,0.021932012259983553,0.027662720443313013,0.039160534210637914,0.019514798946972403,0.035217181803737244,0.018814017068637837,2.2914411944563428e-10
121,0.03529136040297233,0.013138055485717844,0.05172681128249496,0.05536496770936706,0.028380561130695668,0.03525178165008837,0.02259763793996667,0.021674946001984566,0.033583204396555884,0.022827632476753644,0.021279567158038026,0.03639935147683706,0.042254073679827774,0.017087754338399805,0.04875805337595488,0.017504084871728606,0.06733033682750525,0.021065853831536113,0.06578960148385067,0.022013649193958346,0.024536534410117737,0.02372625451190614,0.054260015709222696,0.05500768347201404,0.022194437486802797,0.027572782427579642,0.03986629835485039,0.019401295716718246,0.034996432785816114,0.019118861194072904,1.1921666582229856e-07
122,0.0348313435141658,0.013148430244309135,0.0518708357262734,0.05689783493147834,0.028688608466433018,0.034636523362895404,0.022514238036469073,0.021793577219943325,0.034242060173122306,0.022867221177661032,0.02093059151141309,0.03687762454084713,0.04220551660145059,0.017056303369716325,0.048948673820625635,0.01760807882938767,0.06729041236052002,0.021264492656769374,0.06554572986256407,0.021415376578792205,0.024099688121452707,0.022821436373346427,0.05373382513918845,0.055248609672038373,0.022072047855350132,0.027794916153021963,0.03894468716162053,0.01946633785060726,0.03592713247476864,0.019257845987742217,2.2602629168270603e-10
123,0.0347895213731674,0.013260934574877155,0.05229651592417515,0.056101148618034676,0.028268294345293814,0.03499551167915788,0.02268933782604986,0.021915529749634052,0.03420660996294448,0.02220440033014098,0.02108185378731995,0.036562445496620924,0.042031645327313974,0.01712576559587513,0.04904744968491194,0.017495793479613317,0.0675645101916804,0.021057108792303766,0.06533774025476055,0.021267510260966443,0.02423258464402049,0.023585519737058698,0.05443104798815123,0.05522516945565857,0.02238246072045021,0.02797051329283053,0.039571642223166725,0.01951020159093449,0.03459741968883465,0.019193813296738013,1.0731447420228056e-10
124,0.03544148859529538,0.013216862071846292,0.05216381783774995,0.05541789897416863,0.028563419552969347,0.03540696978656249,0.02273017856681299,0.021626099959994587,0.03395639106786883,0.02247316798451906,0.021032786218510537,0.03649768036770207,0.04003928048463007,0.017346956187525728,0.048575060711721775,0.01765380940227288,0.06765402899654659,0.021131906833219645,0.06573102438212737,0.021240399056847947,0.02475294927081789,0.023358760915543415,0.054645394966718504,0.0554265366777498,0.022010965552257004,0.02801427224869635,0.039970315486828466,0.019512921288307245,0.03526847075879017,0.019140185688620682,1.067782931883999e-10
125,0.03556405538598419,0.012949576813628199,0.05245731160942471,0.05647777502488688,0.02810631148991469,0.035523896872827275,0.022484014722112367,0.02139324778449107,0.033585787189853035,0.022429312194282455,0.020884591005746547,0.03624932920798136,0.04199532816355893,0.01706126704657588,0.048216391930744416,0.0176156281060238,0.06759205312600901,0.020893425530119948,0.06537869653609484,0.020972620390406756,0.024405075067628533,0.023338771355353567,0.05495477479013327,0.05566859738019371,0.022227287739449687,0.02799289076819245,0.03989322416008413,0.019597180959256187,0.035316936791229055,0.01877440145415002,2.39403662910622e-07
126,0.03544335495196641,0.013086479514464079,0.05225869521608474,0.05521478513983602,0.0286381630486265,0.03474072161795263,0.02269979078836294,0.021433857817208,0.03381621303040014,0.022372388686002664,0.0212091110846804,0.036873195991644715,0.0424690537456153,0.017171199607385435,0.048803142202696194,0.01771527992511347,0.0680024103313795,0.02137209835295206,0.06578440363639561,0.02117958949540504,0.02442374060837562,0.02311936445395725,0.05324567526328997,0.05572490473528372,0.02234289649747898,0.027830778546690544,0.039569854850836965,0.019493272853498805,0.03506971134370129,0.018895866318283282,3.4443176395696534e-10
127,0.03480508835367247,0.013276481176558039,0.05123447656360089,0.057982531554573134,0.028392449167273643,0.03492756196630087,0.022784242683753838,0.02176925999380242,0.03427271984857507,0.022154895560343,0.020783178941594413,0.03661185898148843,0.04282946192354368,0.017134500574681147,0.04834097035237293,0.01765738449201872,0.0675579288612187,0.021066798286308523,0.06563772308419648,0.020831301352666472,0.02421608347412135,0.023379474974688296,0.053346221236924805,0.055807869844262024,0.021805173083011737,0.027862818575866487,0.03930392134127811,0.019538024798550036,0.03540972001851314,0.019279878826141822,1.0809937978521542e-10
128,0.03490443357057728,0.01302156387583155,0.05264290054844763,0.05632909402266423,0.028890293052979417,0.03452418634960928,0.022546076157885772,0.02173559821883255,0.034456880621829875,0.023066163148729016,0.02094478510053686,0.03695459750706372,0.041944056574162614,0.01691432077441269,0.04978045949157943,0.017494407292453832,0.06756735147959905,0.02112150926447665,0.06461691403583329,0.02164501207541828,0.02401776782213528,0.022923485586609147,0.05393144389388573,0.05475243151800015,0.02262317814002104,0.027591253343063445,0.039398666000182894,0.019383694499813864,0.03493747836479459,0.019339997561728623,1.0684220494942804e-10
129,0.034602101859003684,0.013046185316939614,0.052207165780397635,0.055829801631625486,0.028574559278045697,0.034619640073270945,0.022318558440239833,0.02166245073633128,0.03533681459412547,0.023000486324502026,0.020880513452223023,0.03653166755055617,0.04186989027065903,0.016972614894451565,0.04933490388012703,0.017551519017691492,0.0672835325008293,0.020911533479730435,0.06489103300437345,0.021758077692090053,0.024129192387060298,0.023189734696521077,0.055213938374391355,0.05522998945207012,0.02220765523429514,0.027948398822982386,0.03931438114548254,0.019449532073117837,0.034994460461489026,0.01913954883656429,1.187388126144669e-07
130,0.035287518623832136,0.01320149800372249,0.05182757881306054,0.05417473008337126,0.028197472932506892,0.035346668710975374,0.022746144409086504,0.02169563890630691,0.03403043220142348,0.02235254385822123,0.020731881479381504,0.03656921166485259,0.042210172077091296,0.017091747774664913,0.04829439026834022,0.01783773063543783,0.06800735338935994,0.021126361834469927,0.0658343723216839,0.02143678956804163,0.0246768955695962,0.023202073331990668,0.053719744522221786,0.05555799358377499,0.0221101216123432,0.028054474591604265,0.040479945650667884,0.019531994413848265,0.035455840007408465,0.019210678934402006,2.263116789774432e-10
131,0.0357099010313397,0.013108282711770763,0.05189444443238991,0.05542172259178814,0.028057237712116767,0.03481211202294771,0.022945442540816128,0.02126312573513024,0.03397149260814404,0.022421818434488986,0.021082328609216053,0.037192257322862035,0.04211495372641993,0.017149768560865263,0.04866915763114258,0.017977776548835138,0.06786646667148219,0.021415185321376692,0.06554433213227913,0.021061467300461465,0.024382045120162545,0.02312650160216917,0.053125526233483954,0.055824941083550184,0.022404456176168264,0.027517412577484426,0.04017738654829148,0.019543520600656925,0.035421771673882,0.01879692651482837,2.3822344992093812e-07
132,0.03476624706707848,0.013256619515491428,0.05207358285388867,0.05599490309121897,0.028535845937726078,0.0343983920806387,0.022462891115382723,0.021581171235658454,0.03423086917321296,0.02251633016641214,0.021231924774289333,0.037421494492945725,0.04245990026580417,0.016875704341255064,0.04899490525667282,0.017685638579006704,0.06757965036930387,0.02109608490363594,0.06583226022666065,0.021330881968780926,0.024174683559400775,0.023206767126325897,0.051858245096644336,0.05594396403411828,0.02236120128397806,0.028177979317508862,0.040029386428424664,0.019595025692235393,0.035260713178700456,0.01906673652179494,3.4580442589598674e-10
133,0.03476065252704175,0.013335678403429018,0.051633534012469014,0.05568733591006243,0.02837184159789663,0.03555768204365941,0.02289023996849657,0.02133610929325869,0.03349299401357004,0.02225021953489503,0.02110036114681413,0.03659612310344232,0.042242849050921946,0.017199406687986613,0.04824657741884658,0.01776800569400307,0.06772034433062177,0.020972159071210403,0.06635871421983522,0.021153059841861273,0.02449764957355323,0.023127272587513428,0.05248548277198791,0.05656986082021017,0.022543579776312904,0.028056441561883933,0.039948728409855826,0.019652453352238336,0.03554486674625247,0.018899656040737834,1.2048913201469273e-07
134,0.034583271181784725,0.013282295774597786,0.050712682903220604,0.054610415213534026,0.028552715654094694,0.03557530310598434,0.022785776250496673,0.02147269597086128,0.0334079914382659,0.022285015883158184,0.021130784845202397,0.03576335066795607,0.04281460110784138,0.01721302077680026,0.048179208932320874,0.01768456934448734,0.06732706873862787,0.02126857487519507,0.06600883228840004,0.02116130095045376,0.024371077587929363,0.023269055983711616,0.057201825931686295,0.05648775598005471,0.021871318137312384,0.02757559439504923,0.03911816575146171,0.019596779843967516,0.035771325326832755,0.018917624924913896,2.337972795411051e-10
135,0.03527267793678611,0.012923704903320482,0.05312900406972692,0.05829704034977139,0.0288074439193852,0.0349148296085111,0.022525546843451545,0.021477201005917657,0.034246496353602184,0.02280199761848878,0.021035836828483853,0.03757970894619006,0.04232426262709235,0.016933791680364768,0.049067958826847904,0.01734701034306152,0.06813995166537025,0.02110769935466035,0.06391383064886558,0.021604749422418055,0.024095325480668364,0.023064253970989018,0.053026120167147445,0.054374666274868,0.021849669157519052,0.02763239923226764,0.03942292737785584,0.01908149016041295,0.03484182761551656,0.019160577501035295,1.0940378905385083e-10
136,0.03430310096847004,0.012830192059131407,0.052507522578579865,0.05712861643647924,0.02859372693267216,0.034926016530675064,0.022503209836981956,0.022124626975289007,0.03360817726852211,0.02274517490461205,0.02071261137767294,0.036589815888294644,0.04226891690878348,0.01690952655982027,0.04934805261942807,0.017571306232223787,0.06739241650270936,0.020807032524095066,0.06506563632293522,0.02170857588289408,0.02413073659167013,0.023037731827487057,0.056009998692704864,0.0546627574226668,0.02205156196643054,0.027552847161087517,0.03934442590320125,0.01933476595082343,0.034614020761260106,0.01961678055650121,1.1785589727530019e-07
137,0.035197882843295475,0.013074464925376202,0.05148444650321619,0.05593986636412397,0.02831808709354246,0.03591391665484861,0.02290322560753246,0.021415704238664714,0.0336157043076434,0.022411493641828158,0.02089643199454961,0.03678676220669059,0.04215865853564425,0.017041017118765888,0.04824997474749836,0.017514917969115754,0.06844591293224388,0.020864705719606174,0.0657178431207141,0.0211539194039088,0.02462565539615172,0.023472028704809675,0.054817600955358425,0.05525080259026426,0.02158970793259212,0.027821633196758323,0.03970198282677969,0.019419653417899738,0.03519613539520453,0.01899986342802387,2.2734847613209495e-10
138,0.03504426692061047,0.013123867288256702,0.05235801055818603,0.05617325647039763,0.028397337851718895,0.03477324787336425,0.022769213783426355,0.021467388667233942,0.03387626621108548,0.02234476526972668,0.021081075284955203,0.03591892791177932,0.04231705494219859,0.017025495261891756,0.04848182877190683,0.01755688295687763,0.06848614819653988,0.021028591810015297,0.06608298272662282,0.020771138398719257,0.02432957827331033,0.0232952714994766,0.053919926494289616,0.055937983771423436,0.022061701308828868,0.027673462945177627,0.04018773250447026,0.019232327216648994,0.03522246752981919,0.019061682921843147,1.1837919888097681e-07
139,0.034853232871985794,0.012851937539585863,0.051720382649625155,0.05732570757200026,0.02865800422456019,0.03480222482191542,0.022671240132943683,0.021966494201355533,0.03426438228857178,0.022418664752185975,0.02062127123754166,0.036617206698061205,0.04276904205209582,0.016887998382031272,0.04910403858958982,0.017442021223654503,0.06785683678076204,0.021059101546673835,0.06525297982555549,0.02147929763190491,0.024048733596068527,0.022806137944575963,0.053544147096093626,0.05557270400096101,0.022272466538266304,0.02735662205060774,0.03976990389872763,0.01926334316764843,0.0351091750961004,0.019634582655670273,1.1893267990376888e-07
140,0.034389622577457,0.013051834051453012,0.05218353390525615,0.05556582649052556,0.028423429126013797,0.034481011179180836,0.022588553593589928,0.021562003721253206,0.03410280931366874,0.022385155017101258,0.020614073987038992,0.036924049431039524,0.04245806093481261,0.017063241298096662,0.0489017571708605,0.01759550825699224,0.068475615113562,0.020925283775360008,0.06626526100944564,0.02115540850670224,0.024019233375272495,0.02303485130596953,0.05420832472892109,0.05581078008396631,0.02230703499909845,0.027874742216908683,0.03982438263955186,0.019561169678327554,0.03522124400718163,0.01902619827825366,2.2713881041196467e-10
141,0.03451786397009287,0.013082581371809385,0.0512210493054417,0.058863621443774286,0.02880885540991019,0.035166474027656,0.02247180304100359,0.021800187296749225,0.03394840874722585,0.022466047926746707,0.020805232475800767,0.03676356564965609,0.04215857389919549,0.01697791065661237,0.04906947725923925,0.01741489576868785,0.0665743463234993,0.020857266047629434,0.06616973743084592,0.02112932577186985,0.02424289370673509,0.02327351960232266,0.05528244988192051,0.054778300687196455,0.021858302089022594,0.027410852376621428,0.03909343807332269,0.019292203903398305,0.03511020000214619,0.019390615745751343,1.081165562302426e-10
142,0.034894287257002096,0.012951550471796653,0.05234448486268165,0.05616159486155727,0.028574101560345472,0.034911193729127966,0.022662300586474112,0.021865809263731228,0.03371228444141918,0.02259956594901115,0.020949012065525206,0.03686378797870003,0.042189887669256285,0.01694738250163335,0.049088919264970034,0.017588525564928393,0.06800335270389804,0.020966819541003587,0.06415955980589744,0.021324840132300946,0.02416567263934063,0.023241530497276962,0.05450554884165884,0.055523489261686355,0.022411661117528993,0.027849978961715094,0.03961544346234729,0.019457267924933238,0.03508854424857903,0.019381484113546194,1.1872012711601047e-07
143,0.035086947697228574,0.013116008094785053,0.05175801615624397,0.05536401057644207,0.02788191649005987,0.0348973078947636,0.022853452744085952,0.021600700548800485,0.033709694898615944,0.02244438591176526,0.02106650740813498,0.036928462917515316,0.042194058613387625,0.017102938109825067,0.04868901518923247,0.017645111065272473,0.06757473483512787,0.021139608726717857,0.0658199494316787,0.02124875648859113,0.02421977254534678,0.023304771952156224,0.054056359690739485,0.05679631458679546,0.02229506390261491,0.027903871034048115,0.03954134083264901,0.019471795460077514,0.03542192269032169,0.01886708365327509,1.198537014525539e-07
144,0.03490073152194208,0.0130560652485936,0.05171849697704766,0.05625062938050217,0.02840170885098838,0.0349959926586231,0.022727098923121244,0.02169659676278983,0.03402240470497649,0.022778162292300955,0.020933326377351926,0.036505469124121885,0.04254646685171178,0.017088439724795877,0.04880462531517463,0.017584532053517492,0.0670972006984092,0.021092099378830727,0.06517233103787717,0.021346524277725324,0.02431535279301153,0.023374341176913976,0.055113826055735934,0.055470166963318954,0.02225926644703341,0.028082245869505487,0.038654976132359804,0.019511740651344655,0.03521096251644149,0.019288099559548105,1.1967438502810578e-07
145,0.035098628509269994,0.01324807352250701,0.05158009700186819,0.05696010326941659,0.028824330421270614,0.03486161024609358,0.022815566980513853,0.02172403919336159,0.033282041239996556,0.022474548277100107,0.021074910680082357,0.036448872642469064,0.04284856118283342,0.017114352538802766,0.04912293704832961,0.017463085831504847,0.06635918648901915,0.021301765336115285,0.0653898694638254,0.021152917155275598,0.024280995933473232,0.023312839749530197,0.05413479099501126,0.05592725430032941,0.022267596597067032,0.028011487480955128,0.0389365066896708,0.019309959942730087,0.03536109149489375,0.019311624491319575,3.552953638338413e-07
146,0.035017742596243816,0.012321651330427128,0.052047815506268434,0.056164598500262924,0.028189951876155524,0.03571945266221889,0.022564352349111826,0.021298397903819755,0.034114800523636774,0.022469162221654314,0.020920959698612577,0.036431734479641556,0.04226226818275586,0.01701120312665241,0.048693930237194726,0.01740961397094313,0.06754821591430614,0.020824462560426523,0.06527567452027559,0.021259569474345624,0.02433955501568216,0.023356970644784224,0.05597195011661669,0.055280873141919415,0.02221843362606638,0.027922213590588895,0.03984491270488035,0.0194311119603758,0.03518518103098265,0.01890312014765936,1.2038549055959187e-07
147,0.03459439460403775,0.01325406465331901,0.052079332649757074,0.0567363798253619,0.028670035978840394,0.03562105034441092,0.022477698248993563,0.02160798139441305,0.034409187702905394,0.02258635440327971,0.02080896423254302,0.03645868022200626,0.042088566565893555,0.016835616968986604,0.0491169901845703,0.01747098884500917,0.06764222681607018,0.02086246312630637,0.06522880172560362,0.02127662157985472,0.02423379672672684,0.02312789681001989,0.054923144395405674,0.05509230522375212,0.02216597504465775,0.026816366567969912,0.039936605257845,0.019184853681507224,0.035521274249365374,0.01917138174596843,2.246190969949584e-10
148,0.034597305895249224,0.012805118940464372,0.05239280330857139,0.05656275703710026,0.02861541547496508,0.034917070839865956,0.022501896646172814,0.021697919394842415,0.03389700282877835,0.023145764069515063,0.020570500979525376,0.03655848162937685,0.04267460683505244,0.01685807115584876,0.05014453037700333,0.017504273183931045,0.06748436690122207,0.020997558841960147,0.0653383151441792,0.02148999743004443,0.024123292836035554,0.02287215030589157,0.05350821878276731,0.05492671038182005,0.022458985232044325,0.02791793794724267,0.039744437561903885,0.019306173754761565,0.035008047524012445,0.019380288654025166,1.0582684955312932e-10
149,0.03493552475921343,0.012935782555001425,0.05200364569159114,0.05677073629225459,0.02868765041508296,0.03491159687113103,0.022650177734097554,0.021272504241345806,0.033878093414274085,0.022546997595846892,0.02077421068992392,0.036599264549015874,0.04221668270278994,0.017034680270061466,0.04899618532822749,0.017528598955337173,0.06749502265642524,0.02097955061409705,0.06576657439496453,0.021370128854006017,0.02414159427956964,0.022973456948589665,0.05438790941105015,0.05599041936628,0.022334164642276503,0.027502628380247477,0.03956390365309653,0.01937209845057939,0.03534132982099942,0.019038886356211284,1.0641237774690368e-10
150,0.034653772478913485,0.012995165699932502,0.051535434069371576,0.05711031534299144,0.02917645251568013,0.03407895470852275,0.0226437329052812,0.021909143414748533,0.0338404093768406,0.02276155903992444,0.02089628431082031,0.0372449751641742,0.042417712431209474,0.01688754116292662,0.04940819796882465,0.01747498621889042,0.0672680869513794,0.021134712473120543,0.06544033476351593,0.021309817521651227,0.02394966433965462,0.02305490496458562,0.05336062088873642,0.055452409293464275,0.022265990789364847,0.027703847778090523,0.039285002510170676,0.019426569601760545,0.035824552162815874,0.01948861150545898,2.3764717827816426e-07
151,0.03475038859523129,0.01296341889953454,0.05217800985687839,0.05701661984028092,0.02941227082855989,0.03466568098188821,0.02263735261150832,0.021620070078399424,0.03387652469071412,0.022569097204958748,0.021007851681597935,0.036948896774172686,0.04252267754532927,0.016836628875634228,0.04928435289094097,0.017358159702677737,0.06808786392169763,0.021129685804747965,0.06543258295988943,0.021356463008672357,0.024087861938531976,0.022794378190877367,0.053569441829488314,0.05543540717053922,0.02237810319866108,0.02730314445648259,0.039021060322858715,0.019277770159584116,0.03530786033160029,0.019170375305121196,3.42940909148097e-10
152,0.03549764764309596,0.012989787276282241,0.05128826343727924,0.055964022794179065,0.02829315150686016,0.03579304052230901,0.02280596249116174,0.02147084148697094,0.033998612650271376,0.022365927795672078,0.02053675749490099,0.0364667228764726,0.04267759902510078,0.01701483082922429,0.049012927186847674,0.017459879381949973,0.06796508789440281,0.020926374443077444,0.06629677970303409,0.021194463963701476,0.02434772697497345,0.022902665583863474,0.054910567691654234,0.05556156343016039,0.022187311897363383,0.02752348136311314,0.039117940911615016,0.019322144663500546,0.034988620658716545,0.019119296315886183,1.0635967559980682e-10
153,0.034879596393597175,0.013112934090484845,0.05124369494562399,0.0554673613803257,0.02830009814408179,0.035420316448937325,0.022653444568893972,0.021423684655505686,0.03418975721187465,0.022140920585689124,0.020614016018268393,0.036669688737197684,0.04245058230659038,0.017026670911612675,0.04833140489685027,0.017593043362844785,0.06832375155494354,0.020899360859787712,0.06622567881253362,0.020945961421719835,0.02441302059110499,0.023180494009274782,0.055153151420851025,0.05575903769710586,0.02215259043802981,0.027950224486669586,0.03980068437043726,0.019428772838731876,0.035249350136513515,0.01900046866047153,2.3804344678113898e-07
154,0.03528477835668988,0.013209458890350146,0.05184963987916258,0.055013823365185524,0.028387215891196464,0.034632263903938636,0.022530248260632983,0.021346890159011107,0.033479877186337346,0.022241600978603476,0.02102393808705377,0.0369726266347172,0.04248920594473101,0.01708176032285949,0.04851998809256999,0.017552884920245298,0.06825751713535823,0.021168093765143666,0.06661609510178614,0.021053731754116987,0.024300555699319843,0.023126578143624583,0.05368221040219127,0.055830863301581164,0.02236678651740056,0.02819853501240136,0.04007958719748444,0.01938996168847204,0.03540771558966171,0.018905567475124542,3.430485038837306e-10
155,0.034909038937491255,0.013140272594045415,0.052093599698055305,0.05512972139579552,0.028194425737798744,0.03495605958672596,0.022704331533919368,0.021704959965500557,0.03351199671906876,0.02236616202471569,0.020058282589650745,0.036651895313801745,0.042436573725650406,0.01722139389121129,0.04870003862373354,0.017556139156666123,0.06809349573016499,0.020873311677081695,0.06696547663351564,0.02109279192299462,0.024235807543422604,0.023001893231726696,0.05349618016706784,0.056059008227658864,0.022531021925663412,0.02823574651970167,0.03985251578569059,0.019578545607548736,0.035424017396372305,0.019225296031006013,1.0655392076536959e-10
156,0.03440481254238139,0.012948123642830864,0.05190919033134765,0.05629283859242392,0.028415038290069264,0.03605538895149132,0.02257978487792642,0.02126231161823331,0.034090188400270886,0.02231778033953003,0.021106698150533378,0.036723577335465704,0.04212274452408579,0.016930609864678012,0.049101031873871416,0.01746278722422192,0.06801877623124783,0.020944675472479597,0.06566977131898585,0.021036582929801047,0.024333729772967414,0.02309393386797549,0.05395495885032002,0.055645316405112576,0.022456641013880434,0.027774242841480987,0.03970635168509735,0.019356998868571635,0.03523913852129695,0.019045854959788566,1.207016329744943e-07
157,0.0349754933671133,0.012875469975926025,0.05115341117648557,0.054715038236024964,0.027847789278848,0.035283875016033486,0.02354703534934685,0.02103229321659744,0.033569660347053075,0.02206139940401125,0.020847648310177113,0.03672134300397429,0.04214836580184145,0.01704799201896866,0.0486021541712305,0.017576794708959002,0.06767693457762056,0.02087551682772313,0.06640530773979506,0.020761759489202256,0.024677844926939963,0.022610555736443046,0.056752270083655396,0.05631105169822681,0.022334945919542704,0.028431704148380255,0.039767646819504496,0.019307884129855953,0.0354409991161425,0.01863981517684343,2.2753345358297811e-10
158,0.03491745177488187,0.01277144165901989,0.05202304167868228,0.056144436395040104,0.028397284065682753,0.035089189941819116,0.022862687604433274,0.021290218204541835,0.03377934280737134,0.022153170424408418,0.02083654734784083,0.03662910373405437,0.042735274087386664,0.0167508269412785,0.04878569201488934,0.017148015544407782,0.06782913051177332,0.02076957358520383,0.06557638299283691,0.020963268946077987,0.024497138505960022,0.02306840781408169,0.057076399034929226,0.05530465667889758,0.02222882783207761,0.027544809061663032,0.03948164371218784,0.019121623741245097,0.035181666698980145,0.019042510289187197,2.3636916012489264e-07
159,0.03484574134744273,0.012858379618537117,0.0520009491250658,0.05770594519793197,0.028863121304808018,0.03516767640624654,0.022585371440803595,0.021728281742326074,0.03373768510411081,0.02219549497381429,0.020201138323564644,0.03689394287871825,0.042623682765957085,0.016496453795424148,0.0492369459885394,0.017052009912545987,0.06780021481457604,0.02070399507475372,0.06513436074884159,0.020947807570391636,0.023810825861777303,0.022926777340323633,0.057314789438985825,0.054967890806281276,0.02188075734315504,0.027061599488856447,0.03999299663128998,0.018926395279150243,0.03456460852496771,0.01977416081042088,3.4039211464118214e-10
160,0.03481155894422317,0.0127954670340988,0.05252358795978689,0.057007789264999185,0.029033054382836532,0.03480245305144015,0.022984589195361563,0.021640948239651556,0.03374258293280389,0.022500364616436765,0.020322533146534583,0.03723675177098182,0.04294486164106349,0.01652652792372319,0.04939408825760349,0.017153861150351737,0.0677767130503591,0.02086310335345683,0.06546500556901967,0.021039211977972035,0.02386592045691814,0.022928159545280345,0.05444774049220309,0.05533664868265316,0.022328598832160977,0.027483687445774275,0.03992000887888323,0.01901029725782768,0.03477609506201612,0.019337789779602557,1.0397585670679073e-10
161,0.03443847240135622,0.012670044533565914,0.05373763279909266,0.05621897645741545,0.028769325744708182,0.034975366795286865,0.022627783062947566,0.021478789169940345,0.03346100980302588,0.022289905916680338,0.02037565557057659,0.03694973665904396,0.0427591059696018,0.016576208772783922,0.04995638418562448,0.017253268464942555,0.0680422759625184,0.0207506779293246,0.06527846224581105,0.020989804383424192,0.023907331888323453,0.022807194471636996,0.05575494774692352,0.05542840596038505,0.022428682848025457,0.027291026608322746,0.03950671131869637,0.01906803578047818,0.03504966863680718,0.019159107809069802,1.0366017992202766e-10
162,0.0348537949917224,0.012956189345202356,0.0523607266274818,0.05565527290519224,0.028262533197555832,0.036074138338198156,0.022758487575722824,0.021263102905397867,0.03349212258284632,0.02223389633620563,0.02050285402058426,0.037252236319480915,0.042761512634812135,0.016768628015065984,0.04962599442810176,0.017247090680107314,0.06796440494762612,0.021103944782071792,0.06595820884557899,0.020952998898156442,0.02395436736675007,0.022653326484781668,0.05478877147534817,0.056004044291522476,0.021999147052538817,0.027598506138072673,0.039766323520826104,0.019174769230355142,0.034972980080196565,0.019039506080685078,1.1990181205638798e-07
163,0.03482536261837222,0.012860250907331946,0.052858897056127806,0.05742013346557239,0.028562341478665418,0.03450268305097619,0.022443072218612848,0.021561560625666634,0.03403896187136114,0.022353506765164215,0.020490979263753973,0.03676763146460118,0.042721634960647015,0.016591383329406868,0.04910595974372826,0.017206543498756104,0.06774679394169576,0.020683747473729773,0.06527726756649575,0.021035680409073422,0.023909929225932384,0.022863522329843153,0.055822588623390706,0.055314678923535164,0.022351557405371633,0.027539805543999117,0.03996445612868667,0.019085337104407078,0.03468393001141296,0.019409802772205303,2.2147690952655078e-10
164,0.03598442782662485,0.012981546202782412,0.0510444096214906,0.05558361996806037,0.028448926886315427,0.03480380570469361,0.02278204529831657,0.021399267628082454,0.03365083585595289,0.021848805161840925,0.020794619882120398,0.03722834347760749,0.04284352114017893,0.016853087201540187,0.04842489523137629,0.017498562633951005,0.0680380729933004,0.02103179651533128,0.06635727506684357,0.020637894367032575,0.024401281906145204,0.023016288273130892,0.05511858844186787,0.05617051287518014,0.021917815269896248,0.027652627802898896,0.039750088326967796,0.019204936815069386,0.03551229538052157,0.0190198061414369,1.0344294029139728e-10
165,0.03457030052279606,0.012964692419869438,0.05285863905115919,0.057009733264992965,0.02850781598544675,0.034990908266819706,0.02265870893662559,0.0210678312288298,0.03387519900211037,0.02224022291843112,0.020470328037995207,0.03705103720878044,0.04332375099375868,0.016706056434711007,0.04897761828514849,0.017347447610396714,0.06879998977739672,0.020726712114505923,0.06588672509396204,0.020944598945463938,0.02391674436482304,0.02246991432343799,0.05417009032193897,0.055618496435775856,0.022281936124155043,0.027504045038807635,0.03956297291956482,0.01925647984856363,0.035265261042409436,0.01897562420023895,1.19281084552022e-07
